,id,date,zipcode,season,price,Median Price,condition,status,profit
18518,2896610210,2014-09-25,98034,fall,319000.0,440000.0,3,Buy,121000.0
18523,1225039052,2014-11-12,98107,fall,465000.0,529475.0,3,Buy,64475.0
18527,6303400965,2014-09-09,98146,fall,220000.0,295000.0,3,Buy,75000.0
18528,7116500925,2014-05-20,98002,spring,206000.0,234000.0,3,Buy,28000.0
18530,7202330410,2015-03-20,98053,spring,491150.0,558500.0,3,Buy,67350.0
18538,7905200205,2014-10-21,98116,fall,410000.0,558000.0,3,Buy,148000.0
18541,820000018,2014-10-14,98125,fall,387500.0,422000.0,3,Buy,34500.0
18545,4475000180,2014-12-03,98058,winter,325000.0,329000.0,3,Buy,4000.0
18546,3223059206,2014-06-27,98055,summer,235000.0,294000.0,3,Buy,59000.0
18551,3126049517,2014-05-08,98103,spring,413450.0,549500.0,3,Buy,136050.0
18558,4345300180,2015-04-06,98030,spring,269000.0,280000.0,3,Buy,11000.0
18561,7852150720,2014-09-22,98065,fall,405000.0,506950.0,3,Buy,101950.0
18562,9545220100,2014-07-28,98027,summer,572000.0,573475.0,3,Buy,1475.0
18564,7657000540,2014-09-02,98178,fall,165000.0,275000.0,3,Buy,110000.0
18565,7657000540,2015-03-04,98178,spring,260000.0,275000.0,3,Buy,15000.0
18566,7893203770,2015-03-04,98198,spring,196000.0,262950.0,3,Buy,66950.0
18571,7972603931,2014-10-09,98106,fall,240000.0,315000.0,3,Buy,75000.0
18574,5652600556,2014-10-28,98115,fall,397380.0,560750.0,3,Buy,163370.0
18575,8935100100,2014-07-01,98115,summer,476000.0,560750.0,3,Buy,84750.0
18576,4154301371,2015-01-06,98118,winter,315000.0,365500.0,3,Buy,50500.0
18577,1105000787,2014-09-26,98118,fall,240000.0,365500.0,3,Buy,125500.0
18579,9265410090,2014-10-08,98001,fall,160000.0,256000.0,3,Buy,96000.0
18584,2112701165,2015-04-08,98106,spring,285000.0,315000.0,3,Buy,30000.0
18586,522049122,2015-04-02,98148,spring,195000.0,274000.0,3,Buy,79000.0
18590,2154900040,2014-10-30,98001,fall,194250.0,256000.0,3,Buy,61750.0
18591,259801030,2015-03-09,98008,spring,526000.0,535900.0,3,Buy,9900.0
18593,6384500590,2014-11-13,98116,fall,526000.0,558000.0,3,Buy,32000.0
18600,193300120,2014-11-26,98042,fall,192000.0,280000.0,3,Buy,88000.0
18608,7852030330,2014-09-03,98065,fall,480000.0,506950.0,3,Buy,26950.0
18614,993002225,2014-06-23,98103,summer,405000.0,549500.0,3,Buy,144500.0
18615,9530100921,2014-10-27,98107,fall,483000.0,529475.0,3,Buy,46475.0
18620,4024700100,2015-01-21,98155,winter,270000.0,367500.0,3,Buy,97500.0
18623,1995200215,2014-08-26,98115,summer,352000.0,560750.0,3,Buy,208750.0
18627,9264921020,2014-09-08,98023,fall,260000.0,265500.0,3,Buy,5500.0
18629,3501600215,2015-04-14,98117,spring,380000.0,541000.0,3,Buy,161000.0
18635,3518000180,2014-11-20,98023,fall,179950.0,265500.0,3,Buy,85550.0
18637,5702330120,2014-06-03,98001,summer,222400.0,256000.0,3,Buy,33600.0
18649,430000175,2014-12-15,98115,winter,550000.0,560750.0,3,Buy,10750.0
18650,1493300115,2014-09-10,98116,fall,415000.0,558000.0,3,Buy,143000.0
18654,2114700384,2015-04-27,98106,spring,280000.0,315000.0,3,Buy,35000.0
18664,8732040580,2014-12-18,98023,winter,249000.0,265500.0,3,Buy,16500.0
18668,5490700035,2014-08-07,98155,summer,325000.0,367500.0,3,Buy,42500.0
18672,1105000360,2015-04-28,98118,spring,320000.0,365500.0,3,Buy,45500.0
18674,7437100770,2014-05-21,98038,spring,275000.0,326992.0,3,Buy,51992.0
18678,9417400110,2014-09-15,98136,fall,390000.0,485000.0,3,Buy,95000.0
18683,2423020090,2015-04-24,98033,spring,570000.0,630000.0,3,Buy,60000.0
18711,9268700040,2015-02-26,98003,winter,215000.0,263750.0,3,Buy,48750.0
18712,2473480210,2014-05-28,98058,spring,306000.0,329000.0,3,Buy,23000.0
18713,4024100120,2014-06-25,98155,summer,299900.0,367500.0,3,Buy,67600.0
18714,4038200120,2014-08-25,98008,summer,534000.0,535900.0,3,Buy,1900.0
18717,6018500015,2014-07-11,98022,summer,199990.0,251500.0,3,Buy,51510.0
18719,6381500090,2015-02-20,98125,winter,295000.0,422000.0,3,Buy,127000.0
18725,3331001285,2015-01-08,98118,winter,180000.0,365500.0,3,Buy,185500.0
18727,1721801280,2015-03-04,98146,spring,230000.0,295000.0,3,Buy,65000.0
18729,5416500040,2014-10-17,98038,fall,309000.0,326992.0,3,Buy,17992.0
18734,5694500386,2014-10-20,98103,fall,399950.0,549500.0,3,Buy,149550.0
18736,2767604558,2014-07-21,98107,summer,512000.0,529475.0,3,Buy,17475.0
18738,2660500283,2014-06-24,98118,summer,210000.0,365500.0,3,Buy,155500.0
18741,8604900245,2014-05-18,98115,spring,488000.0,560750.0,3,Buy,72750.0
18745,2123049194,2015-04-09,98168,spring,199950.0,235000.0,3,Buy,35050.0
18749,5115000100,2014-05-23,98031,spring,255000.0,282000.0,3,Buy,27000.0
18750,4038400150,2014-11-13,98007,fall,465000.0,544250.0,3,Buy,79250.0
18751,1796500100,2015-02-11,98042,winter,259000.0,280000.0,3,Buy,21000.0
18755,5318101185,2014-10-16,98112,fall,630500.0,760500.0,3,Buy,130000.0
18759,8682231210,2014-08-05,98053,summer,554000.0,558500.0,3,Buy,4500.0
18762,3332000615,2014-10-20,98118,fall,310000.0,365500.0,3,Buy,55500.0
18765,3009800015,2015-04-22,98116,spring,502501.0,558000.0,3,Buy,55499.0
18769,8917100153,2014-09-10,98052,fall,585000.0,600000.0,3,Buy,15000.0
18773,2426069085,2014-05-13,98019,spring,322500.0,402750.0,3,Buy,80250.0
18778,2124049254,2014-07-17,98108,summer,235000.0,345000.0,3,Buy,110000.0
18781,8807810110,2014-05-22,98053,spring,432000.0,558500.0,3,Buy,126500.0
18788,4027700930,2015-04-28,98028,spring,330000.0,433000.0,3,Buy,103000.0
18796,5101405067,2014-05-09,98115,spring,536000.0,560750.0,3,Buy,24750.0
18804,3331000220,2014-08-14,98118,summer,280000.0,365500.0,3,Buy,85500.0
18805,3904900230,2014-07-16,98029,summer,520000.0,564800.0,3,Buy,44800.0
18808,5381000411,2015-04-10,98188,spring,239950.0,260250.0,3,Buy,20300.0
18809,603000150,2014-06-16,98118,summer,335000.0,365500.0,3,Buy,30500.0
18811,7686202730,2014-08-04,98198,summer,200000.0,262950.0,3,Buy,62950.0
18817,5101405338,2014-08-21,98115,summer,452000.0,560750.0,3,Buy,108750.0
18821,1427300120,2015-01-21,98053,winter,419000.0,558500.0,3,Buy,139500.0
18822,1861400068,2014-09-11,98119,fall,390000.0,685000.0,3,Buy,295000.0
18830,2806800120,2014-06-10,98011,summer,400000.0,470000.0,3,Buy,70000.0
18835,1138000450,2014-10-16,98034,fall,355000.0,440000.0,3,Buy,85000.0
18837,7689600215,2014-10-17,98178,fall,202500.0,275000.0,3,Buy,72500.0
18841,2781250970,2015-05-01,98038,spring,250000.0,326992.0,3,Buy,76992.0
18845,686530530,2014-08-04,98052,summer,570000.0,600000.0,3,Buy,30000.0
18852,1781500385,2014-08-06,98126,summer,296500.0,399000.0,3,Buy,102500.0
18855,6638900405,2014-12-08,98117,winter,405000.0,541000.0,3,Buy,136000.0
18856,7327902612,2015-05-13,98108,spring,269500.0,345000.0,3,Buy,75500.0
18865,123039364,2014-05-21,98106,spring,300000.0,315000.0,3,Buy,15000.0
18874,3205500230,2014-08-11,98034,summer,381000.0,440000.0,3,Buy,59000.0
18878,7972602490,2014-12-12,98106,winter,220000.0,315000.0,3,Buy,95000.0
18880,4345000090,2014-11-05,98030,fall,239000.0,280000.0,3,Buy,41000.0
18881,6413100242,2014-08-26,98125,summer,400000.0,422000.0,3,Buy,22000.0
18886,8127700410,2014-10-15,98199,fall,511200.0,651000.0,3,Buy,139800.0
18888,8910500237,2014-07-26,98133,summer,350000.0,375000.0,3,Buy,25000.0
18891,8682211030,2014-10-28,98053,fall,391265.0,558500.0,3,Buy,167235.0
18895,3004800175,2015-04-16,98106,spring,165000.0,315000.0,3,Buy,150000.0
18897,2354300845,2014-08-04,98027,summer,210000.0,573475.0,3,Buy,363475.0
18922,3083001095,2014-08-24,98144,summer,410000.0,446800.0,3,Buy,36800.0
18927,3488300110,2014-09-10,98116,fall,374000.0,558000.0,3,Buy,184000.0
18930,2979800762,2014-09-04,98115,fall,365000.0,560750.0,3,Buy,195750.0
18934,7760400900,2014-09-16,98042,fall,279000.0,280000.0,3,Buy,1000.0
18936,9828702666,2014-07-28,98122,summer,507000.0,557500.0,3,Buy,50500.0
18938,2197600388,2014-12-02,98122,winter,350000.0,557500.0,3,Buy,207500.0
18943,3131201105,2014-07-09,98105,summer,580000.0,625252.0,3,Buy,45252.0
18944,112900110,2014-09-03,98019,fall,345000.0,402750.0,3,Buy,57750.0
18946,7950302345,2014-08-15,98118,summer,345000.0,365500.0,3,Buy,20500.0
18947,2473371570,2014-11-19,98058,fall,313500.0,329000.0,3,Buy,15500.0
18949,3448000755,2014-06-04,98125,summer,399950.0,422000.0,3,Buy,22050.0
18953,7853300770,2014-06-09,98065,summer,410000.0,506950.0,3,Buy,96950.0
18960,2354300835,2014-12-24,98027,winter,480000.0,573475.0,3,Buy,93475.0
18962,7852130410,2014-10-27,98065,fall,450000.0,506950.0,3,Buy,56950.0
18963,5101406522,2014-10-01,98125,fall,420000.0,422000.0,3,Buy,2000.0
18973,3905040590,2015-04-21,98029,spring,560000.0,564800.0,3,Buy,4800.0
18978,7853220910,2014-09-15,98065,fall,485000.0,506950.0,3,Buy,21950.0
18981,7137900490,2015-03-16,98092,spring,203700.0,297300.0,3,Buy,93600.0
18985,7977200945,2015-03-10,98115,spring,425000.0,560750.0,3,Buy,135750.0
18986,3056700150,2014-06-25,98092,summer,200000.0,297300.0,3,Buy,97300.0
18987,7896300150,2014-09-29,98118,fall,280000.0,365500.0,3,Buy,85500.0
18988,7399100210,2014-11-26,98055,fall,140000.0,294000.0,3,Buy,154000.0
18990,2770605420,2014-09-16,98119,fall,550000.0,685000.0,3,Buy,135000.0
18994,5632500110,2014-07-16,98028,summer,351000.0,433000.0,3,Buy,82000.0
18995,723049219,2015-03-25,98146,spring,210000.0,295000.0,3,Buy,85000.0
18997,7972604345,2014-05-19,98106,spring,137000.0,315000.0,3,Buy,178000.0
19003,9526500090,2014-08-22,98019,summer,400000.0,402750.0,3,Buy,2750.0
19004,423059039,2015-03-21,98056,spring,365000.0,375000.0,3,Buy,10000.0
19005,6909700437,2014-05-22,98144,spring,353250.0,446800.0,3,Buy,93550.0
19006,1205000215,2015-04-29,98117,spring,455000.0,541000.0,3,Buy,86000.0
19011,6600220490,2015-04-09,98074,spring,550000.0,625000.0,3,Buy,75000.0
19018,8651400230,2014-12-08,98042,winter,225000.0,280000.0,3,Buy,55000.0
19019,7437100210,2014-06-18,98038,summer,315000.0,326992.0,3,Buy,11992.0
19020,3630020150,2015-03-10,98029,spring,425000.0,564800.0,3,Buy,139800.0
19023,2260000210,2015-02-09,98052,winter,565000.0,600000.0,3,Buy,35000.0
19028,9828701295,2014-06-24,98122,summer,295000.0,557500.0,3,Buy,262500.0
19030,2767704682,2015-04-08,98107,spring,482000.0,529475.0,3,Buy,47475.0
19036,1453602310,2014-12-16,98125,winter,303000.0,422000.0,3,Buy,119000.0
19044,3541600450,2014-11-04,98166,fall,290000.0,363405.0,3,Buy,73405.0
19047,4027700466,2014-12-19,98155,winter,340500.0,367500.0,3,Buy,27000.0
19054,3352400661,2014-11-10,98178,fall,135900.0,275000.0,3,Buy,139100.0
19059,1421039067,2014-10-27,98023,fall,218000.0,265500.0,3,Buy,47500.0
19060,7137970210,2015-03-27,98092,spring,289999.0,297300.0,3,Buy,7301.0
19067,3782760040,2014-06-03,98019,summer,402500.0,402750.0,3,Buy,250.0
19070,1321400650,2014-06-03,98003,summer,250000.0,263750.0,3,Buy,13750.0
19074,7202330330,2014-08-14,98053,summer,447000.0,558500.0,3,Buy,111500.0
19090,5101408735,2014-11-03,98125,fall,250000.0,422000.0,3,Buy,172000.0
19092,2624089040,2015-02-17,98065,winter,279475.0,506950.0,3,Buy,227475.0
19096,7852020580,2014-07-24,98065,summer,375000.0,506950.0,3,Buy,131950.0
19098,2114700615,2014-07-08,98106,summer,148000.0,315000.0,3,Buy,167000.0
19099,809001965,2014-07-29,98109,summer,707000.0,708750.0,3,Buy,1750.0
19116,7131300047,2014-08-26,98118,summer,235000.0,365500.0,3,Buy,130500.0
19118,7663700663,2014-09-10,98125,fall,353000.0,422000.0,3,Buy,69000.0
19120,3083000940,2015-04-12,98144,spring,341000.0,446800.0,3,Buy,105800.0
19122,2781250610,2014-12-02,98038,winter,250000.0,326992.0,3,Buy,76992.0
19125,4323700230,2014-08-18,98074,summer,390000.0,625000.0,3,Buy,235000.0
19126,3500100047,2014-10-08,98155,fall,275400.0,367500.0,3,Buy,92100.0
19128,7199340650,2014-05-08,98052,spring,424500.0,600000.0,3,Buy,175500.0
19131,2724201202,2015-03-04,98198,spring,163000.0,262950.0,3,Buy,99950.0
19135,538000450,2014-06-03,98038,summer,315000.0,326992.0,3,Buy,11992.0
19136,6303400475,2014-09-11,98146,fall,227000.0,295000.0,3,Buy,68000.0
19137,3388110230,2014-07-29,98168,summer,179000.0,235000.0,3,Buy,56000.0
19138,9834201215,2014-10-09,98144,fall,276000.0,446800.0,3,Buy,170800.0
19140,3816700150,2014-11-14,98028,fall,430000.0,433000.0,3,Buy,3000.0
19141,7237301210,2014-11-18,98042,fall,266490.0,280000.0,3,Buy,13510.0
19144,8643200061,2014-06-26,98198,summer,235000.0,262950.0,3,Buy,27950.0
19147,3236500220,2014-07-09,98007,summer,450000.0,544250.0,3,Buy,94250.0
19150,1324300018,2014-11-21,98103,fall,476000.0,549500.0,3,Buy,73500.0
19161,6072500490,2014-08-01,98006,summer,423800.0,697450.0,3,Buy,273650.0
19163,3764390100,2014-07-22,98034,summer,434000.0,440000.0,3,Buy,6000.0
19164,2988800011,2015-04-14,98178,spring,244000.0,275000.0,3,Buy,31000.0
19165,1073100065,2015-02-17,98133,winter,348125.0,375000.0,3,Buy,26875.0
19171,1236900090,2014-09-15,98033,fall,400000.0,630000.0,3,Buy,230000.0
19174,2420069220,2014-12-03,98022,winter,209000.0,251500.0,3,Buy,42500.0
19179,8121200970,2014-11-18,98052,fall,475000.0,600000.0,3,Buy,125000.0
19183,3904930530,2015-04-14,98029,spring,350000.0,564800.0,3,Buy,214800.0
19187,9382200121,2014-07-18,98146,summer,187300.0,295000.0,3,Buy,107700.0
19188,7942601475,2014-05-20,98122,spring,345600.0,557500.0,3,Buy,211900.0
19189,7375300100,2014-11-24,98008,fall,400000.0,535900.0,3,Buy,135900.0
19204,1133000694,2015-03-12,98125,spring,325000.0,422000.0,3,Buy,97000.0
19219,2705600067,2015-03-23,98117,spring,539950.0,541000.0,3,Buy,1050.0
19221,8944300110,2015-01-08,98023,winter,218250.0,265500.0,3,Buy,47250.0
19223,9407001830,2014-07-17,98045,summer,338000.0,345000.0,3,Buy,7000.0
19224,4406000620,2015-03-31,98058,spring,231750.0,329000.0,3,Buy,97250.0
19230,6664900410,2014-06-26,98023,summer,252500.0,265500.0,3,Buy,13000.0
19232,3751604653,2014-08-26,98001,summer,205000.0,256000.0,3,Buy,51000.0
19238,3832080610,2015-04-06,98042,spring,270000.0,280000.0,3,Buy,10000.0
19245,2193300620,2015-02-17,98052,winter,403000.0,600000.0,3,Buy,197000.0
19249,4337600205,2014-11-12,98166,fall,129888.0,363405.0,3,Buy,233517.0
19250,1545805730,2015-02-18,98038,winter,260000.0,326992.0,3,Buy,66992.0
19257,6790200110,2015-01-02,98075,winter,675000.0,741000.0,3,Buy,66000.0
19261,9407100300,2015-04-01,98045,spring,320000.0,345000.0,3,Buy,25000.0
19265,1781500180,2015-03-27,98126,spring,390000.0,399000.0,3,Buy,9000.0
19267,52000067,2014-11-03,98109,fall,495000.0,708750.0,3,Buy,213750.0
19268,1972202023,2014-09-04,98103,fall,504500.0,549500.0,3,Buy,45000.0
19271,2391600735,2014-09-09,98116,fall,550000.0,558000.0,3,Buy,8000.0
19279,1432700880,2015-04-09,98058,spring,280000.0,329000.0,3,Buy,49000.0
19287,1604600790,2015-02-11,98118,winter,316000.0,365500.0,3,Buy,49500.0
19290,3904901520,2014-10-30,98029,fall,447000.0,564800.0,3,Buy,117800.0
19293,6450300673,2014-12-31,98133,winter,310000.0,375000.0,3,Buy,65000.0
19294,4440400155,2015-01-06,98178,winter,190000.0,275000.0,3,Buy,85000.0
19295,2450000165,2014-06-18,98004,summer,650000.0,867500.0,3,Buy,217500.0
19296,9828701605,2014-10-02,98112,fall,585000.0,760500.0,3,Buy,175500.0
19298,7504100360,2015-01-12,98074,winter,565000.0,625000.0,3,Buy,60000.0
19300,2926049564,2014-09-24,98125,fall,360000.0,422000.0,3,Buy,62000.0
19301,7418700040,2015-04-29,98155,spring,234000.0,367500.0,3,Buy,133500.0
19304,1312900180,2015-03-25,98001,spring,225000.0,256000.0,3,Buy,31000.0
19308,7977201709,2015-03-23,98115,spring,475000.0,560750.0,3,Buy,85750.0
19311,1442300035,2014-07-02,98133,summer,355000.0,375000.0,3,Buy,20000.0
19312,6145601725,2014-11-04,98133,fall,345000.0,375000.0,3,Buy,30000.0
19316,7812801785,2015-02-18,98178,winter,221347.0,275000.0,3,Buy,53653.0
19321,5458300580,2014-10-01,98109,fall,478000.0,708750.0,3,Buy,230750.0
19335,6021500970,2014-05-28,98117,spring,345000.0,541000.0,3,Buy,196000.0
19340,5492200090,2014-10-07,98004,fall,770126.0,867500.0,3,Buy,97374.0
19344,2114700090,2015-03-01,98106,spring,151000.0,315000.0,3,Buy,164000.0
19348,7417100123,2015-04-23,98155,spring,365000.0,367500.0,3,Buy,2500.0
19349,8691410730,2015-02-20,98075,winter,708000.0,741000.0,3,Buy,33000.0
19354,1628700107,2014-06-25,98072,summer,383000.0,440000.0,3,Buy,57000.0
19358,3342700610,2014-07-28,98056,summer,371000.0,375000.0,3,Buy,4000.0
19359,7376300085,2015-05-05,98008,spring,530000.0,535900.0,3,Buy,5900.0
19368,1972200325,2014-09-19,98103,fall,530000.0,549500.0,3,Buy,19500.0
19371,3352401037,2015-01-08,98178,winter,224000.0,275000.0,3,Buy,51000.0
19375,8900000100,2014-12-31,98119,winter,509000.0,685000.0,3,Buy,176000.0
19377,8078050120,2014-12-10,98022,winter,244000.0,251500.0,3,Buy,7500.0
19380,5537200043,2014-05-08,98168,spring,211000.0,235000.0,3,Buy,24000.0
19382,8635760490,2014-09-02,98074,fall,410000.0,625000.0,3,Buy,215000.0
19385,2420069042,2015-04-24,98022,spring,240000.0,251500.0,3,Buy,11500.0
19386,6870300090,2014-06-04,98052,summer,539000.0,600000.0,3,Buy,61000.0
19388,7974200937,2014-05-13,98115,spring,465000.0,560750.0,3,Buy,95750.0
19392,4142450330,2014-07-07,98038,summer,296475.0,326992.0,3,Buy,30517.0
19393,6139100076,2015-04-27,98155,spring,330000.0,367500.0,3,Buy,37500.0
19394,8126300360,2014-07-30,98052,summer,445000.0,600000.0,3,Buy,155000.0
19398,9541800065,2014-06-09,98005,summer,625000.0,710000.0,3,Buy,85000.0
19399,7202330790,2014-06-18,98053,summer,535000.0,558500.0,3,Buy,23500.0
19406,7211401975,2014-09-05,98146,fall,260000.0,295000.0,3,Buy,35000.0
19409,7686204750,2015-01-21,98198,winter,205000.0,262950.0,3,Buy,57950.0
19411,7211400850,2014-08-11,98146,summer,229000.0,295000.0,3,Buy,66000.0
19412,8024202520,2014-05-09,98115,spring,445000.0,560750.0,3,Buy,115750.0
19413,7340600068,2014-05-14,98168,spring,215000.0,235000.0,3,Buy,20000.0
19414,8682260850,2014-07-29,98053,summer,504975.0,558500.0,3,Buy,53525.0
19424,3331500650,2014-09-19,98118,fall,356000.0,365500.0,3,Buy,9500.0
19426,6928000590,2014-05-08,98059,spring,349000.0,423000.0,3,Buy,74000.0
19432,7852030790,2015-05-05,98065,spring,500000.0,506950.0,3,Buy,6950.0
19438,8127700845,2015-02-19,98199,winter,375000.0,651000.0,3,Buy,276000.0
19441,8861700110,2014-07-14,98052,summer,490000.0,600000.0,3,Buy,110000.0
19447,3343902281,2015-05-05,98056,spring,310000.0,375000.0,3,Buy,65000.0
19449,7504001430,2014-10-23,98074,fall,539000.0,625000.0,3,Buy,86000.0
19451,7955080300,2014-07-14,98058,summer,269950.0,329000.0,3,Buy,59050.0
19453,3755100220,2014-08-19,98034,summer,300000.0,440000.0,3,Buy,140000.0
19455,8728550150,2014-07-15,98027,summer,545000.0,573475.0,3,Buy,28475.0
19456,2108500110,2015-04-15,98042,spring,278000.0,280000.0,3,Buy,2000.0
19457,7941130110,2014-12-01,98034,winter,342000.0,440000.0,3,Buy,98000.0
19459,1972200382,2014-11-21,98103,fall,387000.0,549500.0,3,Buy,162500.0
19460,2473420100,2015-03-04,98058,spring,279950.0,329000.0,3,Buy,49050.0
19470,1431700210,2014-07-02,98058,summer,305000.0,329000.0,3,Buy,24000.0
19473,952006857,2015-01-22,98116,winter,370000.0,558000.0,3,Buy,188000.0
19474,3792400110,2014-06-30,98177,summer,492650.0,506000.0,3,Buy,13350.0
19475,3755100540,2014-07-25,98034,summer,431200.0,440000.0,3,Buy,8800.0
19476,2122059014,2015-04-09,98030,spring,277500.0,280000.0,3,Buy,2500.0
19478,3876800580,2014-09-02,98072,fall,351000.0,440000.0,3,Buy,89000.0
19482,7878400043,2014-08-05,98178,summer,185000.0,275000.0,3,Buy,90000.0
19488,8075400530,2014-06-27,98032,summer,234000.0,249000.0,3,Buy,15000.0
19495,6411600411,2014-12-09,98125,winter,257000.0,422000.0,3,Buy,165000.0
19496,8685500145,2014-12-30,98118,winter,350000.0,365500.0,3,Buy,15500.0
19497,7277100610,2014-08-25,98177,summer,380000.0,506000.0,3,Buy,126000.0
19499,2856101105,2014-05-27,98117,spring,488000.0,541000.0,3,Buy,53000.0
19500,4443800705,2014-10-08,98117,fall,465000.0,541000.0,3,Buy,76000.0
19501,3878900464,2015-05-04,98178,spring,229500.0,275000.0,3,Buy,45500.0
19503,1612500155,2015-03-17,98030,spring,246000.0,280000.0,3,Buy,34000.0
19510,2473400110,2014-08-26,98058,summer,315500.0,329000.0,3,Buy,13500.0
19517,1189000180,2014-09-10,98122,fall,525000.0,557500.0,3,Buy,32500.0
19519,993002177,2015-05-06,98103,spring,345000.0,549500.0,3,Buy,204500.0
19520,6384500535,2015-03-26,98116,spring,499000.0,558000.0,3,Buy,59000.0
19530,8929000090,2014-07-02,98029,summer,484998.0,564800.0,3,Buy,79802.0
19532,2011000120,2014-05-29,98198,spring,210000.0,262950.0,3,Buy,52950.0
19536,9818700645,2014-07-23,98122,summer,415000.0,557500.0,3,Buy,142500.0
19541,1722800835,2014-08-11,98108,summer,252500.0,345000.0,3,Buy,92500.0
19542,7436300180,2014-05-19,98033,spring,530000.0,630000.0,3,Buy,100000.0
19545,402000110,2014-10-17,98118,fall,175000.0,365500.0,3,Buy,190500.0
19546,442000175,2015-03-31,98115,spring,515000.0,560750.0,3,Buy,45750.0
19550,2771604370,2014-09-26,98199,fall,460000.0,651000.0,3,Buy,191000.0
19551,5028602020,2015-03-05,98023,spring,255000.0,265500.0,3,Buy,10500.0
19559,4443800375,2014-10-02,98117,fall,400000.0,541000.0,3,Buy,141000.0
19563,42000245,2014-06-13,98188,summer,171000.0,260250.0,3,Buy,89250.0
19569,9808610410,2014-08-22,98004,summer,640000.0,867500.0,3,Buy,227500.0
19572,424049059,2014-08-15,98144,summer,373000.0,446800.0,3,Buy,73800.0
19573,5422560850,2014-12-10,98052,winter,541338.0,600000.0,3,Buy,58662.0
19582,5101407790,2014-08-01,98125,summer,375000.0,422000.0,3,Buy,47000.0
