,id,Region,season,Median Price,Buy Price,Sell Price,Profit
19787,8682320160,98053,winter,439950.0,439950.0,483945.00000000006,43995.00000000006
19791,976000903,98119,spring,560000.0,655000.0,720500.0,65500.0
19792,7904700128,98116,fall,439108.0,385000.0,500500.0,115500.0
19794,1972201963,98103,summer,457250.0,523950.0,576345.0,52395.0
19795,9272201704,98116,spring,494500.0,369000.0,479700.0,110700.0
19796,8648900060,98027,spring,455500.0,509900.0,560890.0,50990.0
19800,6127010320,98075,summer,668000.0,536000.0,696800.0,160800.0
19801,2810100023,98136,summer,386750.0,395000.0,434500.00000000006,39500.00000000006
19804,3630080070,98029,summer,482499.0,348000.0,452400.0,104400.0
19805,9126100765,98122,summer,441000.0,455000.0,500500.00000000006,45500.00000000006
19807,993000136,98103,fall,415475.0,449950.0,494945.00000000006,44995.00000000006
19808,3278604510,98126,summer,326000.0,364000.0,400400.00000000006,36400.00000000006
19812,255450400,98038,summer,290725.0,326989.0,359687.9,32698.900000000023
19815,3395071610,98118,fall,285000.0,299950.0,329945.0,29995.0
19817,8138870060,98029,summer,482499.0,395825.0,514572.5,118747.5
19820,291310370,98027,summer,455000.0,366000.0,475800.0,109800.0
19821,7853361230,98065,spring,450500.0,480000.0,528000.0,48000.0
19822,7904700126,98116,fall,439108.0,388000.0,504400.0,116400.0
19830,9267200226,98103,spring,411725.0,436110.0,479721.00000000006,43611.00000000006
19834,6817750140,98055,summer,250000.0,293000.0,322300.0,29300.0
19838,3278611600,98126,summer,326000.0,379900.0,417890.00000000006,37990.00000000006
19843,7853321180,98065,winter,425000.0,465000.0,511500.00000000006,46500.00000000006
19845,3869900139,98136,winter,415000.0,484950.0,533445.0,48495.0
19853,832700270,98133,winter,307500.0,318000.0,349800.0,31800.0
19854,3022800260,98011,fall,432000.0,439000.0,482900.00000000006,43900.00000000006
19860,9268850160,98027,winter,405000.0,293467.0,381507.10000000003,88040.10000000003
19862,291310340,98027,summer,455000.0,550000.0,605000.0,55000.0
19866,8024200677,98115,spring,470000.0,415000.0,539500.0,124500.0
19867,982850060,98028,summer,375000.0,400000.0,440000.00000000006,40000.00000000006
19872,2487700274,98136,spring,399000.0,437000.0,480700.00000000006,43700.00000000006
19880,3832050860,98042,spring,246750.0,210000.0,273000.0,63000.0
19883,2768100186,98107,summer,489500.0,515000.0,566500.0,51500.0
19889,1776460140,98019,summer,336000.0,395000.0,434500.00000000006,39500.00000000006
19891,3356402702,98001,summer,214100.0,215000.0,236500.00000000003,21500.00000000003
19897,9274200324,98116,winter,400000.0,545000.0,599500.0,54500.0
19899,263000253,98103,spring,411725.0,380000.0,494000.0,114000.0
19900,9268850140,98027,fall,375000.0,288790.0,375427.0,86637.0
19910,7853360990,98065,winter,425000.0,430000.0,473000.00000000006,43000.00000000006
19914,952006827,98116,spring,494500.0,390000.0,507000.0,117000.0
19915,7853321090,98065,fall,435000.0,450000.0,495000.00000000006,45000.00000000006
19918,7852130800,98065,spring,450500.0,435000.0,565500.0,130500.0
19919,7625702967,98136,summer,386750.0,398000.0,437800.00000000006,39800.00000000006
19922,2770602493,98199,fall,495000.0,455000.0,591500.0,136500.0
19923,475000187,98107,spring,462550.0,452950.0,588835.0,135885.0
19925,6056111370,98108,fall,295500.0,340000.0,374000.00000000006,34000.00000000006
19927,9828701488,98122,spring,459250.0,360000.0,468000.0,108000.0
19929,8024200685,98115,spring,470000.0,440000.0,572000.0,132000.0
19933,9396700024,98136,summer,386750.0,360000.0,468000.0,108000.0
19935,9126100814,98122,fall,432500.0,515000.0,566500.0,51500.0
19939,8562780090,98027,winter,405000.0,325000.0,422500.0,97500.0
19943,3438502437,98106,winter,238000.0,292500.0,321750.0,29250.0
19947,1776460110,98019,winter,325000.0,395000.0,434500.00000000006,39500.00000000006
19949,7548301044,98144,summer,370000.0,342500.0,445250.0,102750.0
19953,4051150100,98042,fall,240000.0,260000.0,286000.0,26000.0
19960,3821700038,98125,fall,365000.0,305000.0,396500.0,91500.0
19965,3277801431,98126,summer,326000.0,268500.0,349050.0,80550.0
19975,6056100165,98108,winter,267000.0,175003.0,227503.9,52500.899999999994
19976,2767603824,98107,fall,470000.0,459000.0,596700.0,137700.0
19978,2325300037,98125,fall,365000.0,358000.0,465400.0,107400.0
19982,9828702902,98112,fall,625000.0,495000.0,643500.0,148500.0
19983,6371000100,98116,fall,439108.0,479000.0,526900.0,47900.0
19985,2781280300,98055,fall,237000.0,249900.0,274890.0,24990.0
19991,3057000300,98033,fall,476625.0,295000.0,383500.0,88500.0
19993,6371000148,98116,fall,439108.0,439108.0,483018.80000000005,43910.80000000005
19996,3654200037,98177,spring,413250.0,380000.0,494000.0,114000.0
19997,7299601790,98092,fall,259500.0,287000.0,315700.0,28700.0
19998,2771101921,98199,winter,550000.0,377000.0,490100.0,113100.0
20000,2767601311,98107,fall,470000.0,445000.0,578500.0,133500.0
20002,9528104345,98115,fall,447500.0,475000.0,522500.00000000006,47500.00000000006
20003,3753000100,98125,summer,355000.0,399000.0,438900.00000000006,39900.00000000006
20006,3277801417,98126,spring,302900.0,341000.0,375100.00000000006,34100.00000000006
20008,9828701507,98112,winter,570000.0,759000.0,834900.0000000001,75900.00000000012
20009,3362400432,98103,summer,457250.0,547500.0,602250.0,54750.0
20011,9396700028,98136,summer,386750.0,358000.0,465400.0,107400.0
20012,8850000018,98144,fall,364000.0,412000.0,453200.00000000006,41200.00000000006
20013,9524100207,98103,winter,430000.0,245000.0,318500.0,73500.0
20015,7663700973,98125,spring,344000.0,321000.0,417300.0,96300.0
20018,476000110,98107,spring,462550.0,445000.0,578500.0,133500.0
20021,9834201366,98144,winter,365000.0,429900.0,472890.00000000006,42990.00000000006
20022,7625702451,98136,winter,415000.0,459000.0,504900.00000000006,45900.00000000006
20026,3126049446,98103,spring,411725.0,343000.0,445900.0,102900.0
20029,7228500037,98122,spring,459250.0,555000.0,610500.0,55500.0
20031,1294300038,98116,summer,410000.0,450000.0,495000.00000000006,45000.00000000006
20035,2025049192,98102,fall,580000.0,527500.0,685750.0,158250.0
20036,7625703354,98136,summer,386750.0,384000.0,499200.0,115200.0
20038,3880900236,98119,summer,525000.0,455000.0,591500.0,136500.0
20051,2911000100,98001,spring,205000.0,245000.0,269500.0,24500.0
20052,3862710090,98065,summer,419000.0,417000.0,542100.0,125100.0
20053,8648900110,98027,spring,455500.0,555000.0,610500.0,55500.0
20054,8648900110,98027,summer,455000.0,555000.0,610500.0,55500.0
20057,126039256,98177,fall,434900.0,434900.0,478390.00000000006,43490.00000000006
20058,8562780110,98027,winter,405000.0,325000.0,422500.0,97500.0
20062,9301300805,98109,winter,560000.0,675000.0,742500.0000000001,67500.00000000012
20064,8562770490,98027,spring,455500.0,571000.0,628100.0,57100.0
20065,3052700464,98117,fall,439000.0,475000.0,522500.00000000006,47500.00000000006
20070,1383800015,98107,winter,465000.0,524000.0,576400.0,52400.0
20081,889000015,98105,fall,542000.0,599000.0,658900.0,59900.0
20082,2767704252,98107,fall,470000.0,478000.0,525800.0,47800.0
20088,7625702437,98136,winter,415000.0,389000.0,505700.0,116700.0
20095,8562780490,98027,winter,405000.0,335000.0,435500.0,100500.0
20099,2461900492,98136,spring,399000.0,368000.0,478400.0,110400.0
20106,7217400389,98122,spring,459250.0,547500.0,602250.0,54750.0
20109,6021503706,98117,fall,439000.0,329900.0,428870.0,98970.0
20110,475000176,98107,winter,465000.0,436000.0,566800.0,130800.0
20111,1220000367,98166,summer,265375.0,320000.0,352000.0,32000.0
20112,3278605590,98126,fall,322475.0,375000.0,412500.00000000006,37500.00000000006
20113,7203140110,98053,spring,457000.0,392137.0,509778.10000000003,117641.10000000003
20116,952002250,98116,spring,494500.0,407000.0,529100.0,122100.0
20118,3448000542,98125,summer,355000.0,290000.0,377000.0,87000.0
20120,2770601696,98199,summer,484500.0,439990.0,571987.0,131997.0
20124,2767604074,98107,summer,489500.0,437500.0,568750.0,131250.0
20128,3528900768,98109,winter,560000.0,675000.0,742500.0000000001,67500.00000000012
20130,3336500190,98118,winter,265000.0,252000.0,327600.0,75600.0
20132,1890000170,98105,fall,542000.0,552000.0,607200.0,55200.0
20135,6181410950,98001,fall,211775.0,254950.0,280445.0,25495.0
20139,1773100980,98106,summer,259250.0,309000.0,339900.0,30900.0
20147,7548301041,98144,summer,370000.0,345000.0,448500.0,103500.0
20149,2771102144,98199,spring,503500.0,385000.0,500500.0,115500.0
20150,7011201476,98119,spring,560000.0,459000.0,596700.0,137700.0
20151,53500020,98042,winter,240000.0,248000.0,272800.0,24800.0
20155,3629960680,98029,fall,448250.0,395000.0,513500.0,118500.0
20156,8562770250,98027,spring,455500.0,535000.0,588500.0,53500.0
20158,1773100275,98106,winter,238000.0,205000.0,266500.0,61500.0
20160,5393600509,98144,summer,370000.0,334500.0,434850.0,100350.0
20164,291310170,98027,summer,455000.0,384500.0,499850.0,115350.0
20171,8562901100,98074,winter,510000.0,550000.0,605000.0,55000.0
20177,3832080440,98042,winter,240000.0,261950.0,288145.0,26195.0
20183,8943600020,98031,spring,259950.0,260000.0,286000.0,26000.0
20187,2767603962,98107,spring,462550.0,462550.0,508805.00000000006,46255.00000000006
20190,7899800851,98106,spring,274800.0,300500.0,330550.0,30050.0
20209,2902201300,98102,winter,525000.0,659000.0,724900.0000000001,65900.00000000012
20212,6601200250,98001,spring,205000.0,205000.0,225500.00000000003,20500.00000000003
20213,9358001403,98126,fall,322475.0,380000.0,418000.00000000006,38000.00000000006
20217,3862710050,98065,fall,435000.0,437718.0,481489.80000000005,43771.80000000005
20219,9828702649,98122,fall,432500.0,515000.0,566500.0,51500.0
20220,2946003947,98198,spring,207500.0,204000.0,265200.0,61200.0
20221,993000307,98103,spring,411725.0,360000.0,468000.0,108000.0
20227,3277801586,98126,spring,302900.0,380000.0,418000.00000000006,38000.00000000006
20231,1972201964,98103,summer,457250.0,500000.0,550000.0,50000.0
20235,3303700221,98112,summer,592500.0,735000.0,808500.0000000001,73500.00000000012
20237,642800130,98075,spring,655000.0,724500.0,796950.0000000001,72450.00000000012
20239,6127000480,98075,fall,649500.0,720000.0,792000.0000000001,72000.00000000012
20240,6145601599,98133,summer,332750.0,250000.0,325000.0,75000.0
20246,9376301112,98117,fall,439000.0,457000.0,502700.00000000006,45700.00000000006
20256,5347200179,98126,summer,326000.0,270000.0,351000.0,81000.0
20259,3336000052,98118,fall,285000.0,221000.0,287300.0,66300.0
20273,567000381,98144,spring,376500.0,378000.0,415800.00000000006,37800.00000000006
20276,1105000373,98118,spring,290750.0,252500.0,328250.0,75750.0
20277,1773100561,98106,spring,274800.0,308000.0,338800.0,30800.0
20279,4187000660,98059,summer,335000.0,415000.0,456500.00000000006,41500.00000000006
20282,3356402705,98001,spring,205000.0,216000.0,237600.00000000003,21600.00000000003
20289,982850010,98028,spring,374990.0,365250.0,474825.0,109575.0
20292,5498100010,98028,spring,374990.0,425000.0,467500.00000000006,42500.00000000006
20293,7625702901,98136,spring,399000.0,302860.0,393718.0,90858.0
20297,100300500,98059,fall,355000.0,333000.0,432900.0,99900.0
20299,2810100007,98136,spring,399000.0,419950.0,461945.00000000006,41995.00000000006
20300,6749700006,98103,summer,457250.0,306000.0,397800.0,91800.0
20304,8080400177,98122,fall,432500.0,520000.0,572000.0,52000.0
20308,1972200426,98103,fall,415475.0,525000.0,577500.0,52500.0
20312,7515000143,98117,summer,440300.0,399950.0,519935.0,119985.0
20313,3395070440,98118,winter,265000.0,305000.0,335500.0,30500.0
20314,629650380,98001,winter,223000.0,255000.0,280500.0,25500.0
20317,3413700130,98177,summer,413000.0,425000.0,467500.00000000006,42500.00000000006
20319,255450380,98038,summer,290725.0,324747.0,357221.7,32474.70000000001
20320,7203140420,98053,winter,439950.0,385000.0,500500.0,115500.0
20321,1760650670,98042,summer,255000.0,270000.0,297000.0,27000.0
20324,3023000050,98038,winter,272475.0,310000.0,341000.0,31000.0
20329,9429400170,98019,summer,336000.0,309620.0,402506.0,92886.0
20332,263000255,98103,winter,430000.0,375000.0,487500.0,112500.0
20334,7853320280,98065,spring,450500.0,425000.0,552500.0,127500.0
20335,4253400098,98144,spring,376500.0,405000.0,445500.00000000006,40500.00000000006
20337,6821101732,98199,winter,550000.0,550000.0,605000.0,55000.0
20338,3644100086,98144,spring,376500.0,340000.0,442000.0,102000.0
20347,3278600670,98126,spring,302900.0,235000.0,305500.0,70500.0
20351,2771603314,98199,spring,503500.0,475000.0,617500.0,142500.0
20356,9828702771,98122,fall,432500.0,359950.0,467935.0,107985.0
20359,7299600920,98092,winter,277000.0,279000.0,306900.0,27900.0
20360,8690600050,98028,summer,375000.0,255000.0,331500.0,76500.0
20367,2770601775,98199,fall,495000.0,399950.0,519935.0,119985.0
20372,5393600507,98144,summer,370000.0,329445.0,428278.5,98833.5
20374,8138870470,98029,summer,482499.0,494815.0,544296.5,49481.5
20379,7852130460,98065,spring,450500.0,500000.0,550000.0,50000.0
20380,2768301357,98107,fall,470000.0,500000.0,550000.0,50000.0
20382,6824100014,98117,spring,460000.0,437000.0,568100.0,131100.0
20383,7905200061,98116,fall,439108.0,419700.0,545610.0,125910.0
20388,5649600464,98118,spring,290750.0,343000.0,377300.00000000006,34300.00000000006
20389,7548301050,98144,spring,376500.0,390000.0,429000.00000000006,39000.00000000006
20390,9542840450,98038,summer,290725.0,274000.0,356200.0,82200.0
20394,3362401758,98103,fall,415475.0,467000.0,513700.00000000006,46700.00000000006
20400,3869900146,98136,fall,365000.0,306500.0,398450.0,91950.0
20401,3862710180,98065,spring,450500.0,408474.0,531016.2000000001,122542.20000000007
20403,6056100150,98108,summer,252500.0,160797.0,209036.1,48239.100000000006
20409,9268851380,98027,spring,455500.0,461000.0,507100.00000000006,46100.00000000006
20410,7625703007,98136,fall,365000.0,271115.0,352449.5,81334.5
20424,7853360850,98065,winter,425000.0,471500.0,518650.00000000006,47150.00000000006
20433,9828702389,98112,spring,628875.0,525000.0,682500.0,157500.0
20437,993001914,98103,winter,430000.0,344000.0,447200.0,103200.0
20439,2143701015,98055,winter,265000.0,290500.0,319550.0,29050.0
20440,6056111430,98108,winter,267000.0,335000.0,368500.00000000006,33500.00000000006
20442,3278606200,98126,fall,322475.0,379000.0,416900.00000000006,37900.00000000006
20443,3126049501,98103,summer,457250.0,385000.0,500500.0,115500.0
20445,6632300212,98125,spring,344000.0,366750.0,403425.00000000006,36675.00000000006
20446,1189000492,98122,summer,441000.0,405000.0,526500.0,121500.0
20447,3319500628,98144,winter,365000.0,356999.0,464098.7,107099.70000000001
20448,2436700625,98105,spring,505000.0,590000.0,649000.0,59000.0
20449,3679400474,98108,fall,295500.0,294000.0,382200.0,88200.0
20454,293670040,98103,fall,415475.0,482500.0,530750.0,48250.0
20456,3834000594,98125,summer,355000.0,319000.0,414700.0,95700.0
20459,2325300093,98125,summer,355000.0,378000.0,415800.00000000006,37800.00000000006
20462,3869900150,98136,spring,399000.0,345000.0,448500.0,103500.0
20469,2902201301,98102,winter,525000.0,664950.0,731445.0000000001,66495.00000000012
20470,291310150,98027,summer,455000.0,391000.0,508300.0,117300.0
20474,993000315,98103,fall,415475.0,379000.0,492700.0,113700.0
20475,9268851800,98027,spring,455500.0,415000.0,539500.0,124500.0
20476,4310702837,98103,winter,430000.0,375000.0,487500.0,112500.0
20477,4310703083,98103,spring,411725.0,355000.0,461500.0,106500.0
20478,1890000166,98105,fall,542000.0,540000.0,702000.0,162000.0
20479,7904700146,98116,summer,410000.0,290000.0,377000.0,87000.0
20480,1931300308,98103,spring,411725.0,500000.0,550000.0,50000.0
20482,3278612370,98126,summer,326000.0,349900.0,384890.00000000006,34990.00000000006
20483,7600065,98122,summer,441000.0,465000.0,511500.00000000006,46500.00000000006
20490,1453601038,98125,fall,365000.0,292000.0,379600.0,87600.0
20495,7625702264,98136,spring,399000.0,399000.0,438900.00000000006,39900.00000000006
20498,3052700472,98117,summer,440300.0,499000.0,548900.0,49900.0
20503,291310120,98027,winter,405000.0,355000.0,461500.0,106500.0
20505,7519001068,98117,spring,460000.0,460000.0,506000.00000000006,46000.00000000006
20506,7203101590,98053,winter,439950.0,305000.0,396500.0,91500.0
20507,7299600530,98092,spring,264000.0,280000.0,308000.0,28000.0
20508,7625703357,98136,winter,415000.0,394950.0,513435.0,118485.0
20513,8648900040,98027,summer,455000.0,530000.0,583000.0,53000.0
20514,4092300211,98105,fall,542000.0,384000.0,499200.0,115200.0
20516,2919700107,98103,summer,457250.0,319950.0,415935.0,95985.0
20517,2781280230,98055,winter,265000.0,292000.0,321200.0,29200.0
20519,1972200259,98103,spring,411725.0,425000.0,467500.00000000006,42500.00000000006
20521,2768200210,98107,summer,489500.0,499000.0,548900.0,49900.0
20523,9826700930,98122,summer,441000.0,459000.0,504900.00000000006,45900.00000000006
20524,9385200042,98116,spring,494500.0,529500.0,582450.0,52950.0
20526,2902200142,98102,summer,527500.0,584000.0,642400.0,58400.0
20528,2902200237,98102,summer,527500.0,505000.0,656500.0,151500.0
20531,6821102367,98199,spring,503500.0,547000.0,601700.0,54700.0
20533,1545808120,98038,fall,282000.0,250000.0,325000.0,75000.0
20536,3319500334,98144,spring,376500.0,441000.0,485100.00000000006,44100.00000000006
20540,7660100236,98144,spring,376500.0,375000.0,487500.0,112500.0
20541,1773100921,98106,winter,238000.0,312500.0,343750.0,31250.0
20543,3654200039,98177,spring,413250.0,390500.0,507650.0,117150.0
20544,2771602428,98119,fall,582500.0,455000.0,591500.0,136500.0
20545,1225039067,98107,spring,462550.0,455000.0,591500.0,136500.0
20546,625049359,98103,winter,430000.0,515000.0,566500.0,51500.0
20547,3278606050,98126,spring,302900.0,362500.0,398750.00000000006,36250.00000000006
20550,6056111063,98108,summer,252500.0,230000.0,299000.0,69000.0
20551,2767704649,98107,fall,470000.0,425000.0,552500.0,127500.0
20554,2979800409,98115,spring,470000.0,416286.0,541171.8,124885.80000000005
